ID condition rando type order block sound_dist concept_dist answer RT score problem gender age native
subject_43 sound 1 Task 4 2 3 0 1 2380 1.0 No F 20-29 yes
subject_43 sound 1 Task 3 2 2 0 0 2503 1.0 No F 20-29 yes
subject_43 sound 1 Task 5 2 4 0 1 2226 1.0 No F 20-29 yes
subject_43 sound 1 Task 1 2 0 0 0 2177 1.0 No F 20-29 yes
subject_43 sound 1 Task 2 2 1 0 0 2089 1.0 No F 20-29 yes
subject_43 concept 1 Task 1 1 0 0 0 2690 1.0 No F 20-29 yes
subject_43 concept 1 Task 5 1 0 4 1 2553 1.0 No F 20-29 yes
subject_43 concept 1 Task 2 1 0 1 0 2499 1.0 No F 20-29 yes
subject_43 concept 1 Task 3 1 0 2 1 2613 1.0 No F 20-29 yes
subject_43 concept 1 Task 4 1 0 3 1 2554 1.0 No F 20-29 yes
subject_43 concept 1 Task 3 2 0 2 0 2384 1.0 No F 20-29 yes
subject_43 concept 1 Task 4 2 0 3 0 2278 1.0 No F 20-29 yes
subject_43 concept 1 Task 5 2 0 4 1 2251 1.0 No F 20-29 yes
subject_43 concept 1 Task 1 2 0 0 0 2308 1.0 No F 20-29 yes
subject_43 concept 1 Task 2 2 0 1 0 2523 1.0 No F 20-29 yes
subject_44 joint 1 preTask 1 1 NA NA 1 5583 0.833333333333 No F 20-29 yes
subject_44 joint 1 preTask 0 1 NA NA 0 3276 0.833333333333 No F 20-29 yes
subject_44 joint 1 preTask 0 1 NA NA 1 11496 0.833333333333 No F 20-29 yes
subject_44 joint 1 preTask 1 1 NA NA 1 8161 0.833333333333 No F 20-29 yes
subject_44 sound 1 preTask 0 1 NA NA 0 3341 0.833333333333 No F 20-29 yes
subject_44 sound 1 preTask 1 1 NA NA 1 2762 0.833333333333 No F 20-29 yes
subject_44 sound 1 preTask 0 1 NA NA 0 2766 0.833333333333 No F 20-29 yes
subject_44 sound 1 preTask 1 1 NA NA 1 2969 0.833333333333 No F 20-29 yes
subject_44 concept 1 preTask 1 1 NA NA 0 4630 0.833333333333 No F 20-29 yes
subject_44 concept 1 preTask 1 1 NA NA 1 4095 0.833333333333 No F 20-29 yes
subject_44 concept 1 preTask 0 1 NA NA 0 2719 0.833333333333 No F 20-29 yes
subject_44 concept 1 preTask 0 1 NA NA 0 2846 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 4 1 3 0 1 2942 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 2 1 1 0 0 2843 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 1 1 0 0 0 3094 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 3 1 2 0 1 2826 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 5 1 4 0 1 2924 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 5 2 4 0 1 2875 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 2 2 1 0 1 3724 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 4 2 3 0 1 3052 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 1 2 0 0 0 2839 0.833333333333 No F 20-29 yes
subject_44 sound 1 Task 3 2 2 0 1 2834 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 4 1 0 3 1 3077 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 5 1 0 4 1 3115 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 2 1 0 1 0 2658 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 1 1 0 0 0 2594 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 3 1 0 2 0 3735 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 4 2 0 3 1 2656 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 2 2 0 1 0 3002 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 3 2 0 2 1 2457 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 5 2 0 4 1 2762 0.833333333333 No F 20-29 yes
subject_44 concept 1 Task 1 2 0 0 0 2637 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 3 0 1 3145 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 3 1 1 2706 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 3 4 1 2629 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 2 2 1 2509 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 0 0 0 2812 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 0 3 0 2800 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 4 2 1 2706 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 2 0 1 3394 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 4 0 1 2922 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 1 1 0 2727 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 1 3 0 3430 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 2 4 1 2779 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 4 1 1 2690 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 0 1 0 3565 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 1 4 1 2753 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 2 3 0 3207 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 0 4 0 3428 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 2 1 0 3780 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 3 2 1 3017 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 3 3 1 3174 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 0 2 1 2773 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 1 0 0 2465 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 4 4 1 3005 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 1 2 0 2794 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 1 4 3 1 2895 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 0 2 0 3943 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 0 4 1 3215 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 3 1 1 2911 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 3 4 1 2803 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 1 1 0 2544 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 0 1 0 2496 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 2 0 0 1900 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 2 4 1 2348 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 0 3 0 2933 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 4 0 0 2354 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 4 2 0 2079 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 2 3 0 1943 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 1 4 0 2084 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 2 1 0 2274 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 3 3 0 2153 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 4 3 0 2344 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 2 2 1 2627 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 1 3 0 2661 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 4 4 1 2183 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 3 0 0 2380 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 1 2 0 2318 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 4 1 0 2372 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 1 0 0 2385 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 0 0 0 2238 0.833333333333 No F 20-29 yes
subject_44 joint 1 Task 0 2 3 2 1 2384 0.833333333333 No F 20-29 yes
subject_45 joint 3 preTask 1 1 NA NA 1 7579 0.833333333333 No M 30-39 yes
subject_45 joint 3 preTask 1 1 NA NA 1 6550 0.833333333333 No M 30-39 yes
subject_45 joint 3 preTask 0 1 NA NA 0 2898 0.833333333333 No M 30-39 yes
subject_45 joint 3 preTask 0 1 NA NA 0 2836 0.833333333333 No M 30-39 yes
subject_45 sound 3 preTask 1 1 NA NA 0 5289 0.833333333333 No M 30-39 yes
subject_45 sound 3 preTask 0 1 NA NA 0 3348 0.833333333333 No M 30-39 yes
subject_45 sound 3 preTask 1 1 NA NA 1 3132 0.833333333333 No M 30-39 yes
subject_45 sound 3 preTask 0 1 NA NA 0 3044 0.833333333333 No M 30-39 yes
subject_45 concept 3 preTask 1 1 NA NA 0 5513 0.833333333333 No M 30-39 yes
subject_45 concept 3 preTask 0 1 NA NA 0 3096 0.833333333333 No M 30-39 yes
subject_45 concept 3 preTask 0 1 NA NA 0 2873 0.833333333333 No M 30-39 yes
subject_45 concept 3 preTask 1 1 NA NA 1 3242 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 1 1 0 0 0 3607 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 2 1 1 0 0 2982 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 5 1 4 0 1 2803 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 4 1 3 0 0 3680 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 3 1 2 0 0 2951 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 3 2 2 0 0 3104 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 4 2 3 0 1 2707 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 1 2 0 0 0 2818 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 2 2 1 0 0 3183 0.833333333333 No M 30-39 yes
subject_45 sound 3 Task 5 2 4 0 1 3290 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 5 1 0 4 1 2731 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 4 1 0 3 1 2666 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 1 1 0 0 0 2406 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 2 1 0 1 0 2620 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 3 1 0 2 0 2692 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 5 2 0 4 1 2293 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 3 2 0 2 1 2532 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 4 2 0 3 0 2348 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 2 2 0 1 1 2990 0.833333333333 No M 30-39 yes
subject_45 concept 3 Task 1 2 0 0 0 2211 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 4 4 1 3359 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 3 2 0 3268 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 4 0 0 2594 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 2 1 0 2840 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 1 1 0 2484 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 1 3 0 2801 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 0 1 0 2373 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 4 1 1 2484 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 0 2 0 3747 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 1 2 0 2481 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 0 3 1 2479 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 2 0 0 3085 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 2 3 0 2672 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 2 4 1 2338 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 1 0 0 2480 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 4 2 1 2441 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 2 2 1 2470 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 3 1 1 2325 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 4 3 0 3019 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 1 4 0 2820 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 0 4 0 2515 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 0 0 0 2755 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 3 4 1 2655 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 3 0 1 2400 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 1 3 3 1 2747 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 2 0 0 3788 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 1 1 0 3554 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 4 0 1 2452 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 1 4 0 4279 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 3 0 1 2905 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 0 1 0 2651 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 2 1 0 2470 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 3 4 1 2453 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 4 4 1 2257 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 4 2 1 2354 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 3 2 1 2312 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 2 2 1 2428 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 3 1 1 2587 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 2 4 0 2626 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 0 2 0 3283 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 2 3 0 3249 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 4 1 1 2417 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 0 4 0 2953 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 3 3 1 2597 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 0 0 0 2369 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 1 2 0 3026 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 4 3 1 2386 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 1 0 0 2562 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 0 3 0 2946 0.833333333333 No M 30-39 yes
subject_45 joint 3 Task 0 2 1 3 0 3183 0.833333333333 No M 30-39 yes
subject_46 joint 1 preTask 0 1 NA NA 0 4121 0.666666666667 No F 40-49 yes
subject_46 joint 1 preTask 0 1 NA NA 0 2517 0.666666666667 No F 40-49 yes
subject_46 joint 1 preTask 1 1 NA NA 0 2996 0.666666666667 No F 40-49 yes
subject_46 joint 1 preTask 1 1 NA NA 0 3920 0.666666666667 No F 40-49 yes
subject_46 sound 1 preTask 0 1 NA NA 0 3098 0.666666666667 No F 40-49 yes
subject_46 sound 1 preTask 1 1 NA NA 1 3561 0.666666666667 No F 40-49 yes
subject_46 sound 1 preTask 1 1 NA NA 1 2763 0.666666666667 No F 40-49 yes
subject_46 sound 1 preTask 0 1 NA NA 0 2432 0.666666666667 No F 40-49 yes
subject_46 concept 1 preTask 1 1 NA NA 0 3638 0.666666666667 No F 40-49 yes
subject_46 concept 1 preTask 1 1 NA NA 0 3280 0.666666666667 No F 40-49 yes
subject_46 concept 1 preTask 0 1 NA NA 0 3379 0.666666666667 No F 40-49 yes
subject_46 concept 1 preTask 0 1 NA NA 0 2705 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 3 0 1 3325 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 0 2 0 3218 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 4 3 1 2419 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 3 1 1 2832 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 1 3 0 2553 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 0 1 0 2187 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 4 2 1 2273 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 4 1 1 2688 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 3 2 1 2586 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 4 4 1 2467 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 2 1 1 2402 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 4 0 1 2425 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 3 3 1 2281 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 2 2 1 2354 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 1 1 0 2506 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 1 2 0 2225 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 0 0 0 2363 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 2 3 1 2338 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 0 4 1 2507 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 2 0 1 2848 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 1 4 1 2588 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 2 4 1 2209 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 3 4 1 2249 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 0 3 0 2475 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 1 1 0 0 2177 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 3 2 1 2442 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 1 0 0 2273 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 3 0 0 3129 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 1 4 1 2955 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 1 1 0 2473 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 0 0 0 2322 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 3 3 1 2242 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 4 2 1 2291 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 2 2 1 2186 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 2 4 1 2194 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 2 1 1 2434 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 0 4 1 2514 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 2 0 1 2201 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 4 3 1 2329 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 4 1 1 2186 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 1 3 0 3483 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 0 1 0 3224 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 3 1 1 2148 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 3 4 1 2271 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 4 0 0 2531 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 0 2 0 3138 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 2 3 1 2154 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 1 2 1 2261 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 4 4 1 2185 0.666666666667 No F 40-49 yes
subject_46 joint 1 Task 0 2 0 3 1 2369 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 2 1 0 1 1 3123 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 4 1 0 3 1 2339 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 5 1 0 4 1 2777 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 1 1 0 0 0 2523 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 3 1 0 2 0 2529 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 4 2 0 3 1 2394 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 1 2 0 0 0 2336 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 5 2 0 4 1 2244 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 3 2 0 2 1 2799 0.666666666667 No F 40-49 yes
subject_46 concept 1 Task 2 2 0 1 1 2537 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 4 1 3 0 1 2573 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 1 1 0 0 0 2458 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 3 1 2 0 1 2558 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 2 1 1 0 0 2298 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 5 1 4 0 1 2321 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 5 2 4 0 1 2392 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 4 2 3 0 1 2394 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 2 2 1 0 0 2266 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 3 2 2 0 1 2434 0.666666666667 No F 40-49 yes
subject_46 sound 1 Task 1 2 0 0 0 2274 0.666666666667 No F 40-49 yes
subject_47 joint 3 preTask 0 1 NA NA 0 4308 0.583333333333 No F 40-49 yes
subject_47 joint 3 preTask 1 1 NA NA 0 1992 0.583333333333 No F 40-49 yes
subject_47 joint 3 preTask 0 1 NA NA 0 1746 0.583333333333 No F 40-49 yes
subject_47 joint 3 preTask 1 1 NA NA 0 1802 0.583333333333 No F 40-49 yes
subject_47 sound 3 preTask 0 1 NA NA 1 3072 0.583333333333 No F 40-49 yes
subject_47 sound 3 preTask 1 1 NA NA 0 5914 0.583333333333 No F 40-49 yes
subject_47 sound 3 preTask 1 1 NA NA 1 1515 0.583333333333 No F 40-49 yes
subject_47 sound 3 preTask 0 1 NA NA 1 1658 0.583333333333 No F 40-49 yes
subject_47 concept 3 preTask 1 1 NA NA 1 2319 0.583333333333 No F 40-49 yes
subject_47 concept 3 preTask 0 1 NA NA 0 1994 0.583333333333 No F 40-49 yes
subject_47 concept 3 preTask 0 1 NA NA 0 1882 0.583333333333 No F 40-49 yes
subject_47 concept 3 preTask 1 1 NA NA 1 2146 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 3 1 2 0 0 4066 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 1 1 0 0 0 2419 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 5 1 4 0 0 2235 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 2 1 1 0 0 2059 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 4 1 3 0 1 2154 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 5 2 4 0 0 1826 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 4 2 3 0 1 1795 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 3 2 2 0 1 3435 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 2 2 1 0 1 1579 0.583333333333 No F 40-49 yes
subject_47 sound 3 Task 1 2 0 0 1 1994 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 2 1 0 1 0 2985 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 1 1 0 0 0 2090 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 4 1 0 3 1 2266 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 3 1 0 2 0 1947 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 5 1 0 4 1 2081 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 4 2 0 3 1 2266 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 2 2 0 1 1 2498 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 5 2 0 4 1 2132 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 1 2 0 0 0 1986 0.583333333333 No F 40-49 yes
subject_47 concept 3 Task 3 2 0 2 0 2226 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 1 1 0 2195 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 4 2 1 2034 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 0 4 1 1941 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 2 4 1 1993 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 1 3 1 1899 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 2 1 0 1827 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 3 4 1 1954 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 4 1 0 1948 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 4 3 1 1921 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 2 0 0 1843 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 2 2 0 1795 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 1 0 0 1843 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 2 3 1 1844 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 3 3 0 1873 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 1 2 1 1890 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 0 1 0 1755 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 0 2 1 1891 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 1 4 0 1979 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 0 3 1 2010 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 3 1 1 2003 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 4 4 1 1883 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 0 0 0 2124 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 3 0 0 1970 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 3 2 0 1946 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 1 4 0 0 1851 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 2 2 0 0 1928 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 2 3 0 0 1858 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 2 4 2 1 1842 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 2 3 3 1 1947 0.583333333333 No F 40-49 yes
subject_47 joint 3 Task 0 2 2 4 1 1922 0.583333333333 No F 40-49 yes
