ID condition type order block sound_dist concept_dist answer RT score problem gender age
A149ROBL26JWPJ joint Task 0 1 1 3 0 2247 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 1 3 3 1 1981 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 1 3 4 1 1983 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 4 3 1 1982 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 2 3 0 2168 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 1 4 1 175 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 1 2 0 1439 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 3 2 1 2039 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 4 2 1 2066 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 1 1 0 2026 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 4 1 1 1959 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 1 3 0 2192 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 3 3 1 1970 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 4 4 1 1930 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 2 2 0 2125 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 2 1 0 2237 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 3 1 1 1986 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 3 4 1 1930 0.75 No F 20-29
A149ROBL26JWPJ joint Task 0 2 2 4 0 2347 0.75 No F 20-29
A23V67SB7P43E joint preTask 0 1 NA NA 0 6540 0.5625 No M 20-29
A23V67SB7P43E joint preTask 1 1 NA NA 1 3110 0.5625 No M 20-29
A23V67SB7P43E joint preTask 1 1 NA NA 0 4429 0.5625 No M 20-29
A23V67SB7P43E joint preTask 0 1 NA NA 0 4236 0.5625 No M 20-29
A23V67SB7P43E sound preTask 0 1 NA NA 0 2820 0.5625 No M 20-29
A23V67SB7P43E sound preTask 1 1 NA NA 1 2520 0.5625 No M 20-29
A23V67SB7P43E sound preTask 0 1 NA NA 0 2511 0.5625 No M 20-29
A23V67SB7P43E sound preTask 1 1 NA NA 0 2645 0.5625 No M 20-29
A23V67SB7P43E concept preTask 0 1 NA NA 1 4552 0.5625 No M 20-29
A23V67SB7P43E concept preTask 1 1 NA NA 1 2926 0.5625 No M 20-29
A23V67SB7P43E concept preTask 0 1 NA NA 0 2512 0.5625 No M 20-29
A23V67SB7P43E concept preTask 1 1 NA NA 1 2622 0.5625 No M 20-29
A23V67SB7P43E sound Task 1 1 1 0 0 3544 0.5625 No M 20-29
A23V67SB7P43E sound Task 3 1 3 0 0 2914 0.5625 No M 20-29
A23V67SB7P43E sound Task 2 1 2 0 0 2479 0.5625 No M 20-29
A23V67SB7P43E sound Task 4 1 4 0 0 2641 0.5625 No M 20-29
A23V67SB7P43E sound Task 2 2 2 0 1 3083 0.5625 No M 20-29
A23V67SB7P43E sound Task 1 2 1 0 0 2601 0.5625 No M 20-29
A23V67SB7P43E sound Task 4 2 4 0 1 3029 0.5625 No M 20-29
A23V67SB7P43E sound Task 3 2 3 0 1 3977 0.5625 No M 20-29
A23V67SB7P43E concept Task 3 1 0 3 1 3834 0.5625 No M 20-29
A23V67SB7P43E concept Task 1 1 0 1 0 2846 0.5625 No M 20-29
A23V67SB7P43E concept Task 2 1 0 2 1 2403 0.5625 No M 20-29
A23V67SB7P43E concept Task 4 1 0 4 1 2418 0.5625 No M 20-29
A23V67SB7P43E concept Task 4 2 0 4 1 2471 0.5625 No M 20-29
A23V67SB7P43E concept Task 2 2 0 2 1 5849 0.5625 No M 20-29
A23V67SB7P43E concept Task 1 2 0 1 1 2680 0.5625 No M 20-29
A23V67SB7P43E concept Task 3 2 0 3 1 3314 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 3 2 1 3085 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 3 4 1 2001 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 4 1 1 2153 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 1 3 0 2069 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 4 2 1 2639 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 1 2 0 2286 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 4 4 1 2039 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 2 3 0 2136 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 1 4 0 2100 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 3 1 0 2169 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 2 4 1 2026 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 2 2 0 2123 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 2 1 0 1927 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 4 3 1 1999 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 3 3 1 2016 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 1 1 1 1 2082 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 4 2 1 4190 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 4 4 1 3143 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 3 3 1 1956 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 3 4 0 2115 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 2 2 0 2192 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 3 2 1 2403 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 2 4 0 2087 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 4 3 1 2852 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 1 4 1 1975 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 1 1 0 2281 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 3 1 1 2281 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 1 2 0 2147 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 2 1 1 2389 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 1 3 1 2552 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 2 3 1 2055 0.5625 No M 20-29
A23V67SB7P43E joint Task 0 2 4 1 1 2116 0.5625 No M 20-29
A1Y9VA9FKJLS5K joint preTask 1 1 NA NA 1 6327 0.5 No F 20-29
A1Y9VA9FKJLS5K joint preTask 0 1 NA NA 0 4896 0.5 No F 20-29
A1Y9VA9FKJLS5K joint preTask 1 1 NA NA 1 2911 0.5 No F 20-29
A1Y9VA9FKJLS5K joint preTask 0 1 NA NA 0 2579 0.5 No F 20-29
A1Y9VA9FKJLS5K sound preTask 0 1 NA NA 0 2640 0.5 No F 20-29
A1Y9VA9FKJLS5K sound preTask 0 1 NA NA 1 2316 0.5 No F 20-29
A1Y9VA9FKJLS5K sound preTask 1 1 NA NA 1 2398 0.5 No F 20-29
A1Y9VA9FKJLS5K sound preTask 1 1 NA NA 0 2949 0.5 No F 20-29
A1Y9VA9FKJLS5K concept preTask 0 1 NA NA 0 2961 0.5 No F 20-29
A1Y9VA9FKJLS5K concept preTask 1 1 NA NA 0 3474 0.5 No F 20-29
A1Y9VA9FKJLS5K concept preTask 0 1 NA NA 0 2960 0.5 No F 20-29
A1Y9VA9FKJLS5K concept preTask 1 1 NA NA 0 3579 0.5 No F 20-29
A1Y9VA9FKJLS5K concept Task 4 1 0 4 0 3511 0.5 No F 20-29
A1Y9VA9FKJLS5K concept Task 3 1 0 3 0 3357 0.5 No F 20-29
A1Y9VA9FKJLS5K concept Task 1 1 0 1 0 2683 0.5 No F 20-29
A1Y9VA9FKJLS5K concept Task 2 1 0 2 0 3426 0.5 No F 20-29
A1Y9VA9FKJLS5K concept Task 2 2 0 2 0 3574 0.5 No F 20-29
A1Y9VA9FKJLS5K concept Task 4 2 0 4 0 4144 0.5 No F 20-29
A1Y9VA9FKJLS5K concept Task 3 2 0 3 1 3623 0.5 No F 20-29
A1Y9VA9FKJLS5K concept Task 1 2 0 1 0 2773 0.5 No F 20-29
A1Y9VA9FKJLS5K sound Task 4 1 4 0 1 2513 0.5 No F 20-29
A1Y9VA9FKJLS5K sound Task 1 1 1 0 0 2272 0.5 No F 20-29
A1Y9VA9FKJLS5K sound Task 3 1 3 0 1 2243 0.5 No F 20-29
A1Y9VA9FKJLS5K sound Task 2 1 2 0 0 2455 0.5 No F 20-29
A1Y9VA9FKJLS5K sound Task 4 2 4 0 1 2251 0.5 No F 20-29
A1Y9VA9FKJLS5K sound Task 3 2 3 0 1 2441 0.5 No F 20-29
A1Y9VA9FKJLS5K sound Task 1 2 1 0 0 2359 0.5 No F 20-29
A1Y9VA9FKJLS5K sound Task 2 2 2 0 1 2180 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 4 3 1 2829 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 3 4 1 2522 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 4 1 1 2694 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 4 4 1 2559 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 1 1 0 2164 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 2 4 1 2205 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 1 2 0 2142 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 3 2 1 2413 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 1 4 0 2766 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 3 3 1 2107 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 2 2 1 2463 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 4 2 1 2498 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 2 3 1 2395 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 2 1 1 2362 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 3 1 1 2217 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 1 1 3 0 2090 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 4 3 1 2130 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 1 2 1 2251 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 3 3 1 2106 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 3 1 1 2101 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 2 2 1 2316 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 2 3 1 2172 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 4 2 1 2105 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 2 4 0 2643 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 4 1 1 2062 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 3 4 1 2372 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 3 2 1 3087 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 4 4 1 2445 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 1 4 1 2149 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 1 3 1 2167 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 2 1 0 2373 0.5 No F 20-29
A1Y9VA9FKJLS5K joint Task 0 2 1 1 0 2193 0.5 No F 20-29
A1ZLF0FO5B21NS joint preTask 0 1 NA NA 1 3794 0.4375 No F 30-39
A1ZLF0FO5B21NS joint preTask 0 1 NA NA 1 99 0.4375 No F 30-39
A1ZLF0FO5B21NS joint preTask 1 1 NA NA 1 167 0.4375 No F 30-39
A1ZLF0FO5B21NS joint preTask 1 1 NA NA 1 266 0.4375 No F 30-39
A1ZLF0FO5B21NS sound preTask 1 1 NA NA 1 509 0.4375 No F 30-39
A1ZLF0FO5B21NS sound preTask 1 1 NA NA 1 121 0.4375 No F 30-39
A1ZLF0FO5B21NS sound preTask 0 1 NA NA 1 26 0.4375 No F 30-39
A1ZLF0FO5B21NS sound preTask 0 1 NA NA 1 10 0.4375 No F 30-39
A1ZLF0FO5B21NS concept preTask 1 1 NA NA 1 372 0.4375 No F 30-39
A1ZLF0FO5B21NS concept preTask 0 1 NA NA 1 162 0.4375 No F 30-39
A1ZLF0FO5B21NS concept preTask 0 1 NA NA 0 3 0.4375 No F 30-39
A1ZLF0FO5B21NS concept preTask 1 1 NA NA 1 65 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 3 4 1 554 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 1 2 0 58 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 2 1 0 4 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 1 4 1 80 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 4 2 0 755 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 4 3 1 923 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 2 4 1 201 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 4 1 1 74 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 1 3 1 73 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 4 4 1 98 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 3 3 0 49 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 2 2 1 138 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 3 1 0 233 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 2 3 1 2 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 1 1 1 61 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 1 3 2 1 86 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 4 1 0 993 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 2 3 0 122 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 1 2 1 58 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 1 1 1 90 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 4 2 0 58 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 1 3 0 66 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 4 3 0 35 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 4 4 1 123 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 2 2 1 474 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 3 4 1 27 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 3 1 1 115 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 2 4 1 866 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 3 2 1 10 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 2 1 0 162 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 1 4 0 35 0.4375 No F 30-39
A1ZLF0FO5B21NS joint Task 0 2 3 3 1 89 0.4375 No F 30-39
A1ZLF0FO5B21NS sound Task 2 1 2 0 1 496 0.4375 No F 30-39
A1ZLF0FO5B21NS sound Task 3 1 3 0 1 130 0.4375 No F 30-39
A1ZLF0FO5B21NS sound Task 4 1 4 0 0 195 0.4375 No F 30-39
A1ZLF0FO5B21NS sound Task 1 1 1 0 0 178 0.4375 No F 30-39
A1ZLF0FO5B21NS sound Task 1 2 1 0 1 219 0.4375 No F 30-39
A1ZLF0FO5B21NS sound Task 3 2 3 0 0 3 0.4375 No F 30-39
A1ZLF0FO5B21NS sound Task 4 2 4 0 1 177 0.4375 No F 30-39
A1ZLF0FO5B21NS sound Task 2 2 2 0 0 153 0.4375 No F 30-39
A1ZLF0FO5B21NS concept Task 2 1 0 2 0 834 0.4375 No F 30-39
A1ZLF0FO5B21NS concept Task 1 1 0 1 0 10 0.4375 No F 30-39
A1ZLF0FO5B21NS concept Task 3 1 0 3 0 82 0.4375 No F 30-39
A1ZLF0FO5B21NS concept Task 4 1 0 4 1 162 0.4375 No F 30-39
A1ZLF0FO5B21NS concept Task 1 2 0 1 1 189 0.4375 No F 30-39
A1ZLF0FO5B21NS concept Task 4 2 0 4 1 6 0.4375 No F 30-39
A1ZLF0FO5B21NS concept Task 2 2 0 2 0 683 0.4375 No F 30-39
A1ZLF0FO5B21NS concept Task 3 2 0 3 0 130 0.4375 No F 30-39
APR6H3HAOE9OU joint preTask 1 1 NA NA 1 3088 0.625 No F 40-49
APR6H3HAOE9OU joint preTask 0 1 NA NA 0 2619 0.625 No F 40-49
APR6H3HAOE9OU joint preTask 1 1 NA NA 0 2237 0.625 No F 40-49
APR6H3HAOE9OU joint preTask 0 1 NA NA 1 2597 0.625 No F 40-49
APR6H3HAOE9OU sound preTask 1 1 NA NA 1 2480 0.625 No F 40-49
APR6H3HAOE9OU sound preTask 0 1 NA NA 0 2293 0.625 No F 40-49
APR6H3HAOE9OU sound preTask 0 1 NA NA 0 2934 0.625 No F 40-49
APR6H3HAOE9OU sound preTask 1 1 NA NA 1 2415 0.625 No F 40-49
APR6H3HAOE9OU concept preTask 0 1 NA NA 0 3897 0.625 No F 40-49
APR6H3HAOE9OU concept preTask 1 1 NA NA 1 2687 0.625 No F 40-49
APR6H3HAOE9OU concept preTask 0 1 NA NA 0 2595 0.625 No F 40-49
APR6H3HAOE9OU concept preTask 1 1 NA NA 1 2556 0.625 No F 40-49
APR6H3HAOE9OU sound Task 4 1 4 0 1 2711 0.625 No F 40-49
APR6H3HAOE9OU sound Task 3 1 3 0 0 2563 0.625 No F 40-49
APR6H3HAOE9OU sound Task 1 1 1 0 0 2505 0.625 No F 40-49
APR6H3HAOE9OU sound Task 2 1 2 0 0 2796 0.625 No F 40-49
APR6H3HAOE9OU sound Task 2 2 2 0 0 2618 0.625 No F 40-49
APR6H3HAOE9OU sound Task 3 2 3 0 1 2234 0.625 No F 40-49
APR6H3HAOE9OU sound Task 1 2 1 0 0 2314 0.625 No F 40-49
APR6H3HAOE9OU sound Task 4 2 4 0 1 2324 0.625 No F 40-49
APR6H3HAOE9OU concept Task 3 1 0 3 1 3296 0.625 No F 40-49
APR6H3HAOE9OU concept Task 2 1 0 2 0 2852 0.625 No F 40-49
APR6H3HAOE9OU concept Task 1 1 0 1 1 2729 0.625 No F 40-49
APR6H3HAOE9OU concept Task 4 1 0 4 1 2894 0.625 No F 40-49
APR6H3HAOE9OU concept Task 4 2 0 4 1 3096 0.625 No F 40-49
APR6H3HAOE9OU concept Task 1 2 0 1 0 2504 0.625 No F 40-49
APR6H3HAOE9OU concept Task 3 2 0 3 0 2653 0.625 No F 40-49
APR6H3HAOE9OU concept Task 2 2 0 2 0 2287 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 1 4 1 2986 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 1 2 1 3018 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 2 4 1 2403 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 2 2 1 2340 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 1 3 0 2342 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 2 3 1 2374 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 3 4 1 2725 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 3 1 1 2467 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 3 2 1 2467 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 1 1 0 2361 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 3 3 1 2147 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 2 1 1 2426 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 4 3 1 2149 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 4 1 1 2122 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 4 4 1 2188 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 1 4 2 1 2147 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 4 4 1 2361 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 2 1 1 2131 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 4 2 1 2262 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 4 3 1 2285 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 4 1 1 2360 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 3 2 0 2584 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 1 2 0 2227 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 1 4 0 2267 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 2 3 1 2551 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 1 3 0 2245 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 2 4 1 2101 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 3 3 1 2120 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 2 2 1 2289 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 3 1 0 2189 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 1 1 0 2025 0.625 No F 40-49
APR6H3HAOE9OU joint Task 0 2 3 4 1 2025 0.625 No F 40-49
A2VRDE2FHCBMF8 joint preTask 0 1 NA NA 0 3775 0.75 No F 30-39
A2VRDE2FHCBMF8 joint preTask 0 1 NA NA 0 3040 0.75 No F 30-39
A2VRDE2FHCBMF8 joint preTask 1 1 NA NA 1 2921 0.75 No F 30-39
A2VRDE2FHCBMF8 joint preTask 1 1 NA NA 1 2704 0.75 No F 30-39
A2VRDE2FHCBMF8 sound preTask 0 1 NA NA 0 2402 0.75 No F 30-39
A2VRDE2FHCBMF8 sound preTask 1 1 NA NA 1 2401 0.75 No F 30-39
A2VRDE2FHCBMF8 sound preTask 0 1 NA NA 0 2358 0.75 No F 30-39
A2VRDE2FHCBMF8 sound preTask 1 1 NA NA 1 2384 0.75 No F 30-39
A2VRDE2FHCBMF8 concept preTask 1 1 NA NA 1 2902 0.75 No F 30-39
A2VRDE2FHCBMF8 concept preTask 0 1 NA NA 0 2461 0.75 No F 30-39
A2VRDE2FHCBMF8 concept preTask 1 1 NA NA 1 2234 0.75 No F 30-39
A2VRDE2FHCBMF8 concept preTask 0 1 NA NA 0 2201 0.75 No F 30-39
A2VRDE2FHCBMF8 sound Task 1 1 1 0 0 2394 0.75 No F 30-39
A2VRDE2FHCBMF8 sound Task 3 1 3 0 1 2292 0.75 No F 30-39
A2VRDE2FHCBMF8 sound Task 2 1 2 0 1 2245 0.75 No F 30-39
A2VRDE2FHCBMF8 sound Task 4 1 4 0 1 2227 0.75 No F 30-39
A2VRDE2FHCBMF8 sound Task 2 2 2 0 1 2468 0.75 No F 30-39
A2VRDE2FHCBMF8 sound Task 1 2 1 0 0 2290 0.75 No F 30-39
A2VRDE2FHCBMF8 sound Task 4 2 4 0 1 2262 0.75 No F 30-39
A2VRDE2FHCBMF8 sound Task 3 2 3 0 1 2659 0.75 No F 30-39
A2VRDE2FHCBMF8 concept Task 4 1 0 4 1 4705 0.75 No F 30-39
A2VRDE2FHCBMF8 concept Task 1 1 0 1 0 2495 0.75 No F 30-39
A2VRDE2FHCBMF8 concept Task 2 1 0 2 0 2419 0.75 No F 30-39
A2VRDE2FHCBMF8 concept Task 3 1 0 3 1 2240 0.75 No F 30-39
A2VRDE2FHCBMF8 concept Task 4 2 0 4 1 2210 0.75 No F 30-39
A2VRDE2FHCBMF8 concept Task 2 2 0 2 0 2200 0.75 No F 30-39
A2VRDE2FHCBMF8 concept Task 1 2 0 1 0 2176 0.75 No F 30-39
A2VRDE2FHCBMF8 concept Task 3 2 0 3 1 2210 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 1 3 0 5151 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 4 4 1 2972 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 1 1 0 2315 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 2 2 1 2389 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 1 2 0 2394 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 2 4 1 2478 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 3 1 1 2292 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 3 3 1 2364 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 2 3 1 2451 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 3 2 1 2355 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 4 3 1 2291 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 4 1 1 2436 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 1 4 0 2505 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 2 1 1 2421 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 4 2 1 2387 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 1 3 4 1 2592 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 1 2 0 2417 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 2 1 1 2312 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 1 3 0 2430 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 3 1 1 2255 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 4 3 1 2210 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 2 3 1 2271 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 4 1 1 2329 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 4 4 1 2285 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 4 2 1 2435 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 1 1 0 2425 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 3 2 1 2263 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 1 4 0 2383 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 2 2 1 2497 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 3 4 1 2488 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 3 3 1 2452 0.75 No F 30-39
A2VRDE2FHCBMF8 joint Task 0 2 2 4 1 2386 0.75 No F 30-39
A2G7N0X0PNX0EE joint preTask 1 1 NA NA 1 3622 0.75 No F 30-39
A2G7N0X0PNX0EE joint preTask 0 1 NA NA 0 2250 0.75 No F 30-39
A2G7N0X0PNX0EE joint preTask 0 1 NA NA 0 1962 0.75 No F 30-39
A2G7N0X0PNX0EE joint preTask 1 1 NA NA 1 2970 0.75 No F 30-39
A2G7N0X0PNX0EE sound preTask 0 1 NA NA 0 2342 0.75 No F 30-39
A2G7N0X0PNX0EE sound preTask 0 1 NA NA 0 2155 0.75 No F 30-39
A2G7N0X0PNX0EE sound preTask 1 1 NA NA 1 1979 0.75 No F 30-39
